person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,loan_status
30,140250,3.0,6000,9.63,0.02,10,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
30,140250,5.0,20000,11.48,0.1,7,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
26,84996,6.0,1500,12.23,0.02,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
23,62400,0.0,12000,7.29,0.19,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
20,65000,4.0,4800,9.99,0.07,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
28,44000,12.0,8000,10.59,0.18,6,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
33,79050,17.0,12750,15.95,0.14,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
21,75000,5.0,14125,10.99,0.19,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
24,20856,4.0,10000,10.59,0.48,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
37,125000,1.0,8000,9.32,0.06,15,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
35,84000,4.0,9000,6.76,0.11,6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
23,44000,7.0,13000,16.29,0.3,3,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
23,110000,4.0,2500,6.99,0.02,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
36,29500,4.0,1250,11.83,0.04,15,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
23,82500,0.0,5000,8.49,0.06,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,50000,7.0,3000,6.03,0.06,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,55000,7.0,15000,9.2,0.27,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,22392,4.0,4650,9.99,0.21,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,40992,7.0,5000,10.99,0.12,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,85000,5.0,23000,10.62,0.29,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
21,42000,5.0,12250,8.88,0.29,4,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
28,140250,0.0,15000,15.65,0.1,5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
28,100000,13.0,2000,14.27,0.02,5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
22,52000,0.0,20000,13.99,0.38,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
23,32000,4.0,11000,9.91,0.34,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
25,55000,6.0,15000,15.27,0.27,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
45,22178,3.0,2500,5.99,0.11,11,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
24,51500,6.0,4000,7.51,0.08,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
24,50400,8.0,1500,10.99,0.03,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
33,100000,16.0,15000,11.71,0.15,9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
40,61500,3.0,8000,11.48,0.13,17,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
22,89440,6.0,8000,5.79,0.09,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
29,90000,13.0,10000,12.21,0.11,10,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
26,48000,4.0,10000,5.79,0.21,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,78000,1.0,8000,12.87,0.1,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
25,46000,9.0,20000,11.78,0.43,2,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
26,40000,10.0,5200,10.08,0.13,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
25,84000,9.0,4200,9.25,0.05,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
23,46728,2.0,2650,10.59,0.06,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
26,40000,3.0,1750,11.83,0.04,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
42,70000,6.0,12000,10.99,0.17,12,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
22,30000,5.0,3000,14.79,0.1,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
24,40000,2.0,3400,7.4,0.09,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,32400,4.0,4500,7.49,0.14,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
50,102031,9.0,12000,14.96,0.12,11,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
24,39996,4.0,5000,14.82,0.13,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
33,70632,4.0,1500,10.65,0.02,5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,36000,0.0,8000,7.51,0.22,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
39,30400,2.0,10000,15.7,0.33,15,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
26,66384,3.0,10000,7.88,0.15,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
51,18408,4.0,1000,14.65,0.05,20,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1
35,67500,5.0,3500,10.62,0.05,9,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
31,83000,3.0,7500,7.66,0.09,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
31,54996,6.0,5000,10.99,0.09,10,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
34,42000,7.0,7500,11.11,0.18,7,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,57744,7.0,2500,10.37,0.04,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
24,35256,2.0,3000,10.74,0.09,2,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
27,90000,11.0,10000,8.94,0.11,7,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
25,26453,6.0,7200,11.71,0.27,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
27,78000,1.0,5125,8.59,0.07,8,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
33,108000,17.0,7200,14.35,0.07,6,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
27,48000,5.0,10200,10.38,0.21,10,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
49,64800,4.0,6625,18.25,0.1,16,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
22,37200,2.0,10000,6.92,0.27,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,20000,6.0,9250,10.65,0.46,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
23,40000,0.0,3400,6.92,0.09,3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
31,81000,8.0,7000,13.61,0.09,8,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
41,36000,5.0,2500,7.9,0.07,12,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
26,77000,0.0,22000,6.54,0.29,3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
33,81000,2.0,7500,10.08,0.09,9,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
34,42000,1.0,10000,14.65,0.24,6,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
23,60000,6.0,3350,10.99,0.06,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
33,140000,2.0,6000,6.76,0.04,6,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
51,115900,16.0,12000,7.88,0.1,29,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
21,45000,1.0,6800,5.79,0.15,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
27,80000,0.0,8000,9.63,0.1,6,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
24,66500,0.0,8800,8.59,0.13,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
28,16800,4.0,5000,13.98,0.3,8,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
51,60000,6.0,8500,5.79,0.14,18,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
30,56628,2.0,12000,8.94,0.21,9,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
25,33600,0.0,15000,11.11,0.45,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
22,63000,6.0,10800,5.99,0.17,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
21,26000,5.0,6000,5.79,0.23,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,94000,4.0,23000,11.49,0.27,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
26,109200,10.0,2300,7.9,0.02,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
20,77052,4.0,23000,11.36,0.31,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
40,21600,2.0,3000,14.09,0.14,13,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
26,140250,10.0,10000,15.99,0.07,3,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
22,70000,4.0,7550,7.51,0.11,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
31,140250,9.0,23000,13.85,0.09,6,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
32,85000,16.0,10000,7.74,0.12,8,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
39,48000,3.0,8400,12.53,0.17,17,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
41,38200,4.0,8875,19.03,0.23,11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0
44,58000,2.0,15000,13.48,0.26,15,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
25,52526,9.0,18000,12.21,0.34,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
22,75000,2.0,21000,10.0,0.28,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
26,65000,10.0,5000,7.51,0.08,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,85100,9.0,4500,6.39,0.05,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
26,92004,3.0,23000,14.72,0.26,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
22,37200,6.0,7000,7.9,0.19,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
23,89100,7.0,16000,13.92,0.18,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
23,80000,8.0,8000,15.58,0.1,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
24,41000,3.0,2500,7.29,0.06,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
28,97000,9.0,12000,8.49,0.12,5,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
22,30000,4.0,6500,13.85,0.22,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
30,21600,2.0,1500,14.72,0.07,8,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
26,140250,4.0,15000,12.99,0.07,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
23,33448,2.0,2500,11.66,0.07,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
28,60000,3.0,12000,6.17,0.2,6,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
52,85000,5.0,1000,8.9,0.01,28,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
27,140250,0.0,15000,11.03,0.1,10,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
30,95000,0.0,6000,15.99,0.06,7,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
24,48000,8.0,3200,5.99,0.07,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
28,24000,4.0,3000,6.91,0.13,5,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
37,94000,0.0,23000,13.11,0.27,16,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
21,15600,4.0,7000,7.51,0.45,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
23,60000,4.0,9800,13.49,0.16,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
23,50000,3.0,4000,12.61,0.08,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
22,47004,2.0,4000,10.99,0.09,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
32,90301,2.0,15000,13.47,0.17,6,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
22,91000,6.0,8000,6.92,0.09,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
25,58000,5.0,10000,13.24,0.17,4,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
34,53000,7.0,3100,7.9,0.06,6,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
45,140000,9.0,7500,6.62,0.05,15,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
23,137000,0.0,11400,9.63,0.08,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,62400,2.0,12600,13.85,0.2,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
22,34000,4.0,3800,18.25,0.11,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
26,140250,10.0,10300,9.91,0.06,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
25,60000,0.0,7000,9.25,0.12,4,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,35100,0.0,1000,13.98,0.03,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
24,68000,8.0,3600,7.74,0.05,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
25,115000,3.0,19000,13.49,0.17,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
23,38000,5.0,6000,10.46,0.16,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
36,30123,5.0,2000,14.26,0.07,12,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
27,60000,11.0,18000,13.24,0.3,7,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
23,67450,8.0,4000,6.76,0.06,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
28,47515,5.0,3200,15.7,0.07,7,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
34,111280,3.0,6000,9.99,0.05,9,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
23,39600,7.0,6000,7.88,0.15,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
23,79000,5.0,20000,16.89,0.25,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
25,48000,9.0,4800,10.99,0.1,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,65000,4.0,7500,8.59,0.12,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
26,140250,0.0,4000,14.84,0.03,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
24,45000,0.0,10625,14.27,0.24,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1
32,25200,0.0,5000,7.91,0.2,5,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
22,42000,3.0,1000,9.62,0.02,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
29,140250,2.0,10000,10.99,0.06,9,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
37,123000,1.0,23000,14.27,0.28,16,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
23,113698,7.0,15000,7.9,0.13,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
21,65000,4.0,15000,12.42,0.23,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
25,50000,9.0,10000,6.92,0.2,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
29,71000,13.0,14000,7.14,0.2,5,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
21,24000,3.0,5000,10.99,0.21,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
28,38196,5.0,10750,10.75,0.28,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
34,72000,6.0,20000,10.99,0.28,6,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
23,96000,1.0,5000,10.38,0.05,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
32,60000,5.0,18800,9.99,0.31,7,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
21,104740,5.0,19200,11.99,0.18,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
27,140250,11.0,11500,7.51,0.07,7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
22,85000,0.0,12000,10.99,0.14,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
36,47000,0.0,5500,7.14,0.12,16,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
27,24000,1.0,2150,14.72,0.09,7,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
34,56400,8.0,12100,5.79,0.21,9,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
23,130000,4.0,6000,5.42,0.05,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
23,96000,4.0,9000,6.62,0.09,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
34,75000,3.0,3000,7.9,0.04,5,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
26,113000,3.0,10000,13.72,0.09,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
42,32000,5.0,10000,11.71,0.31,14,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
34,52809,18.0,13000,10.62,0.25,8,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
27,41500,0.0,10000,11.09,0.24,6,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
28,79995,3.0,15000,10.99,0.19,10,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
28,55000,6.0,12000,14.27,0.22,10,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
24,56400,4.0,8000,14.96,0.14,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
39,60000,1.0,3600,5.99,0.06,11,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
29,33996,0.0,9000,10.99,0.26,9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
21,15600,0.0,2800,7.4,0.18,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
32,40000,2.0,4000,9.99,0.1,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
31,60000,3.0,5000,16.49,0.08,9,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
29,43000,1.0,6000,11.14,0.14,7,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
24,51000,6.0,15000,11.12,0.29,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
29,117000,6.0,21000,10.65,0.18,9,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
22,41340,6.0,14000,17.49,0.34,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
40,140250,5.0,12000,10.37,0.08,12,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
28,44995,2.0,7350,7.49,0.16,10,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,42000,7.0,6000,10.99,0.14,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,36000,0.0,6500,10.99,0.18,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
27,50000,1.0,3000,7.68,0.06,5,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
33,140250,3.0,23000,10.37,0.09,5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
27,68000,0.0,10000,10.99,0.15,5,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,10800,4.0,3600,12.23,0.33,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
25,90000,5.0,7500,6.76,0.08,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
31,35000,3.0,5000,10.65,0.14,5,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
30,140250,14.0,20000,11.58,0.07,9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,66500,0.0,5675,10.99,0.09,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
35,140250,3.0,8000,11.49,0.05,8,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
39,114996,15.0,12500,6.54,0.11,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
22,42000,7.0,9350,12.69,0.22,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
25,120000,3.0,3000,10.14,0.03,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
32,101000,0.0,15000,17.58,0.15,5,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
23,44000,2.0,6000,14.22,0.14,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
30,140250,5.0,10000,11.36,0.05,9,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
21,21000,2.0,5000,6.91,0.24,4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
39,39996,9.0,8000,7.14,0.2,16,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
31,78996,5.0,6000,7.51,0.08,5,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
22,19800,4.0,4800,10.99,0.24,2,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
25,57000,4.0,21700,11.99,0.38,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
45,34800,6.0,4000,13.49,0.11,15,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
23,70000,4.0,12000,10.99,0.17,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
29,34500,7.0,20000,7.29,0.58,10,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
27,49800,3.0,10000,10.74,0.2,7,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
27,36789,1.0,5500,13.57,0.15,8,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
26,52800,4.0,4000,9.99,0.08,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
22,78369,6.0,11000,17.99,0.14,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
53,55000,1.0,9500,5.42,0.17,26,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
34,140250,3.0,12000,7.9,0.07,8,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
27,35000,2.0,14000,7.49,0.4,8,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,52692,4.0,3500,12.23,0.07,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
25,37200,0.0,7000,12.42,0.19,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
28,30000,4.0,7500,11.78,0.25,7,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
29,24000,7.0,10000,10.99,0.42,6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
24,56000,3.0,10000,12.21,0.18,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
